Time,MD5,Controller,Blah,Blah,condition,quantifier,prior,qudbias,item,sentence,startvalue,endvalue,rating,RT
1566247683,f9a86f8d8bd22bf47a5aa635f042f518,MultiSlider,23,0,EveryNot.All.NoneBias,EveryNot,All,NoneBias,5,<b>Have any</b> of the boxes been opened?,0,100,70.17,22542
1566247683,f9a86f8d8bd22bf47a5aa635f042f518,MultiSlider,32,0,EveryNot.All.NoneBias,EveryNot,All,NoneBias,8,A glamorous cocktail event was being held in the Hilton hotel. When guests arrived%2C the receptionist wanted to see if anyone observed the dress code in the invitation.,0,100,-1,
1566247683,f9a86f8d8bd22bf47a5aa635f042f518,MultiSlider,32,0,EveryNot.All.NoneBias,EveryNot,All,NoneBias,8,How relevant are the following questions for the story?,0,100,-1,
1566247683,f9a86f8d8bd22bf47a5aa635f042f518,MultiSlider,32,0,EveryNot.All.NoneBias,EveryNot,All,NoneBias,8,<b>How many</b> of the guests were dressed properly?,0,100,35.17,
1566247683,f9a86f8d8bd22bf47a5aa635f042f518,MultiSlider,32,0,EveryNot.All.NoneBias,EveryNot,All,NoneBias,8,<b>Were all</b> of the guests dressed properly?,0,100,39.5,
1566247683,f9a86f8d8bd22bf47a5aa635f042f518,MultiSlider,32,0,EveryNot.All.NoneBias,EveryNot,All,NoneBias,8,<b>Were all</b> of the guests dressed properly?,0,100,56.83,
1566247683,f9a86f8d8bd22bf47a5aa635f042f518,MultiSlider,32,0,EveryNot.All.NoneBias,EveryNot,All,NoneBias,8,<b>Were all</b> of the guests dressed properly?,0,100,41.5,
1566247683,f9a86f8d8bd22bf47a5aa635f042f518,MultiSlider,32,0,EveryNot.All.NoneBias,EveryNot,All,NoneBias,8,<b>Were all</b> of the guests dressed properly?,0,100,21.17,
1566247683,f9a86f8d8bd22bf47a5aa635f042f518,MultiSlider,32,0,EveryNot.All.NoneBias,EveryNot,All,NoneBias,8,<b>Were any</b> of the guests dressed properly?,0,100,83.5,70725
1566247683,f9a86f8d8bd22bf47a5aa635f042f518,MultiSlider,59,0,EveryNot.None.NoneBias,EveryNot,None,NoneBias,17,Jack is an incompetent homicide detective trying to solve three recent murders. His boss tells him that the newspapers will be all over him if he fails to solve any of these murders.,0,100,-1,
1566247683,f9a86f8d8bd22bf47a5aa635f042f518,MultiSlider,59,0,EveryNot.None.NoneBias,EveryNot,None,NoneBias,17,How relevant are the following questions for the story?,0,100,-1,
1566247683,f9a86f8d8bd22bf47a5aa635f042f518,MultiSlider,59,0,EveryNot.None.NoneBias,EveryNot,None,NoneBias,17,<b>Have all</b> of the cases been solved?,0,100,33.83,
1566247683,f9a86f8d8bd22bf47a5aa635f042f518,MultiSlider,59,0,EveryNot.None.NoneBias,EveryNot,None,NoneBias,17,<b>Have any</b> of the cases been solved?,0,100,75.17,23178
1566247683,f9a86f8d8bd22bf47a5aa635f042f518,MultiSlider,51,0,EveryNot.Some.HowManyBias,EveryNot,Some,HowManyBias,15,Barney has been submitting recipes to a famous cooking website for some time now. His partner asked how successful his submissions had been.,0,100,-1,
1566247683,f9a86f8d8bd22bf47a5aa635f042f518,MultiSlider,51,0,EveryNot.Some.HowManyBias,EveryNot,Some,HowManyBias,15,How relevant are the following questions for the story?,0,100,-1,
1566247683,f9a86f8d8bd22bf47a5aa635f042f518,MultiSlider,51,0,EveryNot.Some.HowManyBias,EveryNot,Some,HowManyBias,15,<b>Have any</b> of Barney's submissions been published?,0,100,62.5,
1566247683,f9a86f8d8bd22bf47a5aa635f042f518,MultiSlider,51,0,EveryNot.Some.HowManyBias,EveryNot,Some,HowManyBias,15,<b>How many</b> of Barney's submissions have been published?,0,100,26.17,
1566247683,f9a86f8d8bd22bf47a5aa635f042f518,MultiSlider,51,0,EveryNot.Some.HowManyBias,EveryNot,Some,HowManyBias,15,<b>Have all</b> of Barney's submissions been published?,0,100,24.83,17576
1566247683,f9a86f8d8bd22bf47a5aa635f042f518,MultiSlider,64,0,EveryNot.None.AllBias,EveryNot,None,AllBias,19,Bill is an average runner who tried to break five Guinness records of running. At the day of the challenge%2C he swore that he was going to get all the records under his belt.,0,100,-1,
1566247683,f9a86f8d8bd22bf47a5aa635f042f518,MultiSlider,64,0,EveryNot.None.AllBias,EveryNot,None,AllBias,19,How relevant are the following questions for the story?,0,100,-1,
1566247683,f9a86f8d8bd22bf47a5aa635f042f518,MultiSlider,64,0,EveryNot.None.AllBias,EveryNot,None,AllBias,19,<b>Were all</b> of the records broken in the end?,0,100,74.17,
1566247683,f9a86f8d8bd22bf47a5aa635f042f518,MultiSlider,64,0,EveryNot.None.AllBias,EveryNot,None,AllBias,19,<b>Were any</b> of the records broken in the end?,0,100,36.83,
1566247683,f9a86f8d8bd22bf47a5aa635f042f518,MultiSlider,64,0,EveryNot.None.AllBias,EveryNot,None,AllBias,19,<b>How many</b> of the records were broken in the end?,0,100,24.5,12826
1566247683,f9a86f8d8bd22bf47a5aa635f042f518,MultiSlider,15,0,EveryNot.All.HowManyBias,EveryNot,All,HowManyBias,3,Rachel is an industrious teaching assistant who has to grade student essays. After a week%2C her boss asks how much progress she's made so far.,0,100,-1,
1566247683,f9a86f8d8bd22bf47a5aa635f042f518,MultiSlider,15,0,EveryNot.All.HowManyBias,EveryNot,All,HowManyBias,3,How relevant are the following questions for the story?,0,100,-1,
1566247683,f9a86f8d8bd22bf47a5aa635f042f518,MultiSlider,15,0,EveryNot.All.HowManyBias,EveryNot,All,HowManyBias,3,<b>Were any</b> of the student essays graded?,0,100,73.83,
1566247683,f9a86f8d8bd22bf47a5aa635f042f518,MultiSlider,15,0,EveryNot.All.HowManyBias,EveryNot,All,HowManyBias,3,<b>How many</b> of the student essays were graded?,0,100,25.83,
1566247683,f9a86f8d8bd22bf47a5aa635f042f518,MultiSlider,15,0,EveryNot.All.HowManyBias,EveryNot,All,HowManyBias,3,<b>How many</b> of the student essays were graded?,0,100,47.17,
1566247683,f9a86f8d8bd22bf47a5aa635f042f518,MultiSlider,15,0,EveryNot.All.HowManyBias,EveryNot,All,HowManyBias,3,<b>Were all</b> of the student essays graded?,0,100,21.17,10124
1566247683,f9a86f8d8bd22bf47a5aa635f042f518,MultiSlider,73,0,EveryNot.None.AllBias,EveryNot,None,AllBias,22,The unsuccessful broker has made some risky investments in the stock market. He nervously stared at the monitor%2C because his house may be foreclosed unless all of his investments work out.,0,100,-1,
1566247683,f9a86f8d8bd22bf47a5aa635f042f518,MultiSlider,73,0,EveryNot.None.AllBias,EveryNot,None,AllBias,22,How relevant are the following questions for the story?,0,100,-1,
1566247683,f9a86f8d8bd22bf47a5aa635f042f518,MultiSlider,73,0,EveryNot.None.AllBias,EveryNot,None,AllBias,22,<b>Did all</b> of the investment pay off?,0,100,30.83,
1566247683,f9a86f8d8bd22bf47a5aa635f042f518,MultiSlider,73,0,EveryNot.None.AllBias,EveryNot,None,AllBias,22,<b>Did any</b> of the investment pay off?,0,100,75.83,
1566247683,f9a86f8d8bd22bf47a5aa635f042f518,MultiSlider,73,0,EveryNot.None.AllBias,EveryNot,None,AllBias,22,<b>How many</b> of the investment paid off?,0,100,35.83,17099
1566247683,f9a86f8d8bd22bf47a5aa635f042f518,MultiSlider,69,0,EveryNot.None.HowManyBias,EveryNot,None,HowManyBias,21,Julia is a straight-A student. This semester%2C she enrolled for the easiest classes. After the semester%2C her mother phoned her to find out how her daughter had performed this semester.,0,100,-1,
1566247683,f9a86f8d8bd22bf47a5aa635f042f518,MultiSlider,69,0,EveryNot.None.HowManyBias,EveryNot,None,HowManyBias,21,How relevant are the following questions for the story?,0,100,-1,
1566247683,f9a86f8d8bd22bf47a5aa635f042f518,MultiSlider,69,0,EveryNot.None.HowManyBias,EveryNot,None,HowManyBias,21,Did Julia fail<b> any of </b>the classes?,0,100,77.5,
1566247683,f9a86f8d8bd22bf47a5aa635f042f518,MultiSlider,69,0,EveryNot.None.HowManyBias,EveryNot,None,HowManyBias,21,<b>How many</b> of the classes did Julia fail?,0,100,34.5,
1566247683,f9a86f8d8bd22bf47a5aa635f042f518,MultiSlider,69,0,EveryNot.None.HowManyBias,EveryNot,None,HowManyBias,21,Did Julia fail<b> all of </b> the classes?,0,100,27.17,10666
1566247683,f9a86f8d8bd22bf47a5aa635f042f518,MultiSlider,46,0,EveryNot.Some.AllBias,EveryNot,Some,AllBias,13,Lily inherited her mom's huge book collection. When her boyfriend visited%2C he wondered if Lily had already cataloged the entire collection.,0,100,-1,
1566247683,f9a86f8d8bd22bf47a5aa635f042f518,MultiSlider,46,0,EveryNot.Some.AllBias,EveryNot,Some,AllBias,13,How relevant are the following questions for the story?,0,100,-1,
1566247683,f9a86f8d8bd22bf47a5aa635f042f518,MultiSlider,46,0,EveryNot.Some.AllBias,EveryNot,Some,AllBias,13,<b>Have all</b> of the books been cataloged?,0,100,73.17,
1566247683,f9a86f8d8bd22bf47a5aa635f042f518,MultiSlider,46,0,EveryNot.Some.AllBias,EveryNot,Some,AllBias,13,<b>Have any</b> of the books been cataloged?,0,100,38.17,
1566247683,f9a86f8d8bd22bf47a5aa635f042f518,MultiSlider,46,0,EveryNot.Some.AllBias,EveryNot,Some,AllBias,13,<b>How many</b> of the books have been cataloged?,0,100,50,4026
1566247683,f9a86f8d8bd22bf47a5aa635f042f518,MultiSlider,19,0,EveryNot.All.AllBias,EveryNot,All,AllBias,4,The couple has been planning their wedding for next month. The bride asks her future husband if he has finished writing the invitations.,0,100,-1,
1566247683,f9a86f8d8bd22bf47a5aa635f042f518,MultiSlider,19,0,EveryNot.All.AllBias,EveryNot,All,AllBias,4,How relevant are the following questions for the story?,0,100,-1,
1566247683,f9a86f8d8bd22bf47a5aa635f042f518,MultiSlider,19,0,EveryNot.All.AllBias,EveryNot,All,AllBias,4,<b>Have all</b> of the wedding invitations been written?,0,100,72.5,
1566247683,f9a86f8d8bd22bf47a5aa635f042f518,MultiSlider,19,0,EveryNot.All.AllBias,EveryNot,All,AllBias,4,<b>Have any</b> of the wedding invitations been written?,0,100,31.5,
1566247683,f9a86f8d8bd22bf47a5aa635f042f518,MultiSlider,19,0,EveryNot.All.AllBias,EveryNot,All,AllBias,4,<b>How many</b> of the wedding invitations have been written?,0,100,65.5,3433
1566247683,f9a86f8d8bd22bf47a5aa635f042f518,MultiSlider,77,0,EveryNot.None.NoneBias,EveryNot,None,NoneBias,23,The hospital has the best doctors in the country. One day%2C five patients had to be operated on for fractures in arms and legs. Afterwards%2C a news reporter asked whether any of the patients had been successfully treated.,0,100,-1,
1566247683,f9a86f8d8bd22bf47a5aa635f042f518,MultiSlider,77,0,EveryNot.None.NoneBias,EveryNot,None,NoneBias,23,How relevant are the following questions for the story?,0,100,-1,
1566247683,f9a86f8d8bd22bf47a5aa635f042f518,MultiSlider,77,0,EveryNot.None.NoneBias,EveryNot,None,NoneBias,23,<b>How many</b> of the operations were successful?,0,100,77.5,
1566247683,f9a86f8d8bd22bf47a5aa635f042f518,MultiSlider,77,0,EveryNot.None.NoneBias,EveryNot,None,NoneBias,23,<b>Were all</b> of the operations successful?,0,100,34.17,
1566247683,f9a86f8d8bd22bf47a5aa635f042f518,MultiSlider,77,0,EveryNot.None.NoneBias,EveryNot,None,NoneBias,23,<b>Were any</b> of the operations successful?,0,100,50,3180
1566247683,f9a86f8d8bd22bf47a5aa635f042f518,MultiSlider,14,0,EveryNot.All.NoneBias,EveryNot,All,NoneBias,2,Erin is a vet. During her last trip%2C she encountered six deer in critical condition%2C and she did the best she could to save even just one life.,0,100,-1,
1566247683,f9a86f8d8bd22bf47a5aa635f042f518,MultiSlider,14,0,EveryNot.All.NoneBias,EveryNot,All,NoneBias,2,How relevant are the following questions for the story?,0,100,-1,
1566247683,f9a86f8d8bd22bf47a5aa635f042f518,MultiSlider,14,0,EveryNot.All.NoneBias,EveryNot,All,NoneBias,2,<b>How many</b> of the six deer survived?,0,100,81.5,
1566247683,f9a86f8d8bd22bf47a5aa635f042f518,MultiSlider,14,0,EveryNot.All.NoneBias,EveryNot,All,NoneBias,2,<b>Did all</b> of the six deer survive?,0,100,36.83,
1566247683,f9a86f8d8bd22bf47a5aa635f042f518,MultiSlider,14,0,EveryNot.All.NoneBias,EveryNot,All,NoneBias,2,<b>Did any</b> of the six deer survive?,0,100,69.83,3552
1566247683,f9a86f8d8bd22bf47a5aa635f042f518,MultiSlider,50,0,EveryNot.Some.NoneBias,EveryNot,Some,NoneBias,14,Roy recently started a career as a professional gamer. A journalist interviewed him%2C and asked if he had already been invited to any of the five Major League Gaming tournaments.,0,100,-1,
1566247683,f9a86f8d8bd22bf47a5aa635f042f518,MultiSlider,50,0,EveryNot.Some.NoneBias,EveryNot,Some,NoneBias,14,How relevant are the following questions for the story?,0,100,-1,
1566247683,f9a86f8d8bd22bf47a5aa635f042f518,MultiSlider,50,0,EveryNot.Some.NoneBias,EveryNot,Some,NoneBias,14,<b>How many</b> of the Major League Gaming tournaments has Roy been invited to?,0,100,18.5,
1566247683,f9a86f8d8bd22bf47a5aa635f042f518,MultiSlider,50,0,EveryNot.Some.NoneBias,EveryNot,Some,NoneBias,14,Has Roy been invited to<b> all of </b>the Major League Gaming tournaments?,0,100,40.83,
1566247683,f9a86f8d8bd22bf47a5aa635f042f518,MultiSlider,50,0,EveryNot.Some.NoneBias,EveryNot,Some,NoneBias,14,Has Roy been invited to<b> all of </b>the Major League Gaming tournaments?,0,100,32.83,
1566247683,f9a86f8d8bd22bf47a5aa635f042f518,MultiSlider,50,0,EveryNot.Some.NoneBias,EveryNot,Some,NoneBias,14,Has Roy been invited to<b> any of </b>the Major League Gaming tournaments?,0,100,73.17,5410
1566247870,1f21eb13b190d0e74df72f7f343eb83e,MultiSlider,22,0,EveryNot.All.AllBias,EveryNot,All,AllBias,5,Paula is a dedicated store assistant. A week ago%2C five boxes of new products had arrived at the store. Her manager asked if she had already opened the boxes.,0,100,-1,
1566247870,1f21eb13b190d0e74df72f7f343eb83e,MultiSlider,22,0,EveryNot.All.AllBias,EveryNot,All,AllBias,5,How relevant are the following questions for the story?,0,100,-1,
1566247870,1f21eb13b190d0e74df72f7f343eb83e,MultiSlider,22,0,EveryNot.All.AllBias,EveryNot,All,AllBias,5,<b>How many</b> of the boxes have been opened?,0,100,56.83,
1566247870,1f21eb13b190d0e74df72f7f343eb83e,MultiSlider,22,0,EveryNot.All.AllBias,EveryNot,All,AllBias,5,<b>How many</b> of the boxes have been opened?,0,100,31.5,
1566247870,1f21eb13b190d0e74df72f7f343eb83e,MultiSlider,22,0,EveryNot.All.AllBias,EveryNot,All,AllBias,5,<b>Have all</b> of the boxes been opened?,0,100,79.5,
1566247870,1f21eb13b190d0e74df72f7f343eb83e,MultiSlider,22,0,EveryNot.All.AllBias,EveryNot,All,AllBias,5,<b>Have all</b> of the boxes been opened?,0,100,68.83,
1566247870,1f21eb13b190d0e74df72f7f343eb83e,MultiSlider,22,0,EveryNot.All.AllBias,EveryNot,All,AllBias,5,<b>Have all</b> of the boxes been opened?,0,100,52.17,
1566247870,1f21eb13b190d0e74df72f7f343eb83e,MultiSlider,22,0,EveryNot.All.AllBias,EveryNot,All,AllBias,5,<b>Have all</b> of the boxes been opened?,0,100,72.17,
1566247870,1f21eb13b190d0e74df72f7f343eb83e,MultiSlider,22,0,EveryNot.All.AllBias,EveryNot,All,AllBias,5,<b>Have any</b> of the boxes been opened?,0,100,42.83,26584
1566247870,1f21eb13b190d0e74df72f7f343eb83e,MultiSlider,54,0,EveryNot.Some.HowManyBias,EveryNot,Some,HowManyBias,16,A tech start-up is facing some financial issues. During an HR meeting%2C the board discussed how much they had to downsize.,0,100,-1,
1566247870,1f21eb13b190d0e74df72f7f343eb83e,MultiSlider,54,0,EveryNot.Some.HowManyBias,EveryNot,Some,HowManyBias,16,How relevant are the following questions for the story?,0,100,-1,
1566247870,1f21eb13b190d0e74df72f7f343eb83e,MultiSlider,54,0,EveryNot.Some.HowManyBias,EveryNot,Some,HowManyBias,16,Will<b> all of </b>of the employees be fired?,0,100,27.5,
1566247870,1f21eb13b190d0e74df72f7f343eb83e,MultiSlider,54,0,EveryNot.Some.HowManyBias,EveryNot,Some,HowManyBias,16,Will<b> all of </b>of the employees be fired?,0,100,20.17,
1566247870,1f21eb13b190d0e74df72f7f343eb83e,MultiSlider,54,0,EveryNot.Some.HowManyBias,EveryNot,Some,HowManyBias,16,Will<b> any of </b>of the employees be fired?,0,100,30.5,
1566247870,1f21eb13b190d0e74df72f7f343eb83e,MultiSlider,54,0,EveryNot.Some.HowManyBias,EveryNot,Some,HowManyBias,16,Will<b> any of </b>of the employees be fired?,0,100,20.5,
1566247870,1f21eb13b190d0e74df72f7f343eb83e,MultiSlider,54,0,EveryNot.Some.HowManyBias,EveryNot,Some,HowManyBias,16,<b>How many</b> of the employees will be fired?,0,100,83.83,37296
1566247870,1f21eb13b190d0e74df72f7f343eb83e,MultiSlider,71,0,EveryNot.None.NoneBias,EveryNot,None,NoneBias,21,Julia is a straight-A student. This semester%2C she enrolled for the easiest classes. After the semester%2C her mother phoned her to find out whether her daughter had aced all of her classes.,0,100,-1,
1566247870,1f21eb13b190d0e74df72f7f343eb83e,MultiSlider,71,0,EveryNot.None.NoneBias,EveryNot,None,NoneBias,21,How relevant are the following questions for the story?,0,100,-1,
1566247870,1f21eb13b190d0e74df72f7f343eb83e,MultiSlider,71,0,EveryNot.None.NoneBias,EveryNot,None,NoneBias,21,Did Julia fail<b> any of </b>the classes?,0,100,15.17,
1566247870,1f21eb13b190d0e74df72f7f343eb83e,MultiSlider,71,0,EveryNot.None.NoneBias,EveryNot,None,NoneBias,21,Did Julia fail<b> any of </b>the classes?,0,100,3.83,
1566247870,1f21eb13b190d0e74df72f7f343eb83e,MultiSlider,71,0,EveryNot.None.NoneBias,EveryNot,None,NoneBias,21,<b>How many</b> of the classes did Julia fail?,0,100,8.83,
1566247870,1f21eb13b190d0e74df72f7f343eb83e,MultiSlider,71,0,EveryNot.None.NoneBias,EveryNot,None,NoneBias,21,<b>How many</b> of the classes did Julia fail?,0,100,1.5,
1566247870,1f21eb13b190d0e74df72f7f343eb83e,MultiSlider,71,0,EveryNot.None.NoneBias,EveryNot,None,NoneBias,21,Did Julia fail<b> all of </b> the classes?,0,100,3.17,18586
1566247870,1f21eb13b190d0e74df72f7f343eb83e,MultiSlider,13,0,EveryNot.All.AllBias,EveryNot,All,AllBias,2,Erin is a vet. During her last trip%2C she encountered six deer in critical condition%2C and she did the best she could to save all their lives.,0,100,-1,
1566247870,1f21eb13b190d0e74df72f7f343eb83e,MultiSlider,13,0,EveryNot.All.AllBias,EveryNot,All,AllBias,2,How relevant are the following questions for the story?,0,100,-1,
1566247870,1f21eb13b190d0e74df72f7f343eb83e,MultiSlider,13,0,EveryNot.All.AllBias,EveryNot,All,AllBias,2,<b>How many</b> of the six deer survived?,0,100,83.17,
1566247870,1f21eb13b190d0e74df72f7f343eb83e,MultiSlider,13,0,EveryNot.All.AllBias,EveryNot,All,AllBias,2,<b>How many</b> of the six deer survived?,0,100,95.17,
1566247870,1f21eb13b190d0e74df72f7f343eb83e,MultiSlider,13,0,EveryNot.All.AllBias,EveryNot,All,AllBias,2,<b>Did all</b> of the six deer survive?,0,100,96.17,
1566247870,1f21eb13b190d0e74df72f7f343eb83e,MultiSlider,13,0,EveryNot.All.AllBias,EveryNot,All,AllBias,2,<b>Did any</b> of the six deer survive?,0,100,94.83,63936
1566247870,1f21eb13b190d0e74df72f7f343eb83e,MultiSlider,72,0,EveryNot.None.HowManyBias,EveryNot,None,HowManyBias,22,The unsuccessful broker has made some risky investments in the stock market. He nervously stared at the monitor%2C because whether he can pay for the mortgage depends on the number of the investments that work out.,0,100,-1,
1566247870,1f21eb13b190d0e74df72f7f343eb83e,MultiSlider,72,0,EveryNot.None.HowManyBias,EveryNot,None,HowManyBias,22,How relevant are the following questions for the story?,0,100,-1,
1566247870,1f21eb13b190d0e74df72f7f343eb83e,MultiSlider,72,0,EveryNot.None.HowManyBias,EveryNot,None,HowManyBias,22,<b>Did all</b> of the investment pay off?,0,100,23.83,
1566247870,1f21eb13b190d0e74df72f7f343eb83e,MultiSlider,72,0,EveryNot.None.HowManyBias,EveryNot,None,HowManyBias,22,<b>Did any</b> of the investment pay off?,0,100,79.5,
1566247870,1f21eb13b190d0e74df72f7f343eb83e,MultiSlider,72,0,EveryNot.None.HowManyBias,EveryNot,None,HowManyBias,22,<b>Did any</b> of the investment pay off?,0,100,88.83,
1566247870,1f21eb13b190d0e74df72f7f343eb83e,MultiSlider,72,0,EveryNot.None.HowManyBias,EveryNot,None,HowManyBias,22,<b>How many</b> of the investment paid off?,0,100,88.5,87140
1566247870,1f21eb13b190d0e74df72f7f343eb83e,MultiSlider,53,0,EveryNot.Some.NoneBias,EveryNot,Some,NoneBias,15,Barney has been submitting recipes to a famous cooking website for some time now. His partner asked whether any of his submissions had even been posted on the website.,0,100,-1,
1566247870,1f21eb13b190d0e74df72f7f343eb83e,MultiSlider,53,0,EveryNot.Some.NoneBias,EveryNot,Some,NoneBias,15,How relevant are the following questions for the story?,0,100,-1,
1566247870,1f21eb13b190d0e74df72f7f343eb83e,MultiSlider,53,0,EveryNot.Some.NoneBias,EveryNot,Some,NoneBias,15,<b>Have any</b> of Barney's submissions been published?,0,100,24.83,
1566247870,1f21eb13b190d0e74df72f7f343eb83e,MultiSlider,53,0,EveryNot.Some.NoneBias,EveryNot,Some,NoneBias,15,<b>How many</b> of Barney's submissions have been published?,0,100,35.83,
1566247870,1f21eb13b190d0e74df72f7f343eb83e,MultiSlider,53,0,EveryNot.Some.NoneBias,EveryNot,Some,NoneBias,15,<b>Have all</b> of Barney's submissions been published?,0,100,24.17,37373
1566247870,1f21eb13b190d0e74df72f7f343eb83e,MultiSlider,63,0,EveryNot.None.HowManyBias,EveryNot,None,HowManyBias,19,Bill is an average runner who tried to break five Guinness records of running. At the day of the challenge%2C he tried hard to break as many records as he could.,0,100,-1,
1566247870,1f21eb13b190d0e74df72f7f343eb83e,MultiSlider,63,0,EveryNot.None.HowManyBias,EveryNot,None,HowManyBias,19,How relevant are the following questions for the story?,0,100,-1,
1566247870,1f21eb13b190d0e74df72f7f343eb83e,MultiSlider,63,0,EveryNot.None.HowManyBias,EveryNot,None,HowManyBias,19,<b>Were all</b> of the records broken in the end?,0,100,28.5,
1566247870,1f21eb13b190d0e74df72f7f343eb83e,MultiSlider,63,0,EveryNot.None.HowManyBias,EveryNot,None,HowManyBias,19,<b>Were any</b> of the records broken in the end?,0,100,74.83,
1566247870,1f21eb13b190d0e74df72f7f343eb83e,MultiSlider,63,0,EveryNot.None.HowManyBias,EveryNot,None,HowManyBias,19,<b>How many</b> of the records were broken in the end?,0,100,66.5,12025
1566247870,1f21eb13b190d0e74df72f7f343eb83e,MultiSlider,26,0,EveryNot.All.NoneBias,EveryNot,All,NoneBias,6,Eric is a professional producer working on a new album. One day%2C he called the composer  to suggest that they should demo the new songs if they haven't done so already.,0,100,-1,
1566247870,1f21eb13b190d0e74df72f7f343eb83e,MultiSlider,26,0,EveryNot.All.NoneBias,EveryNot,All,NoneBias,6,How relevant are the following questions for the story?,0,100,-1,
1566247870,1f21eb13b190d0e74df72f7f343eb83e,MultiSlider,26,0,EveryNot.All.NoneBias,EveryNot,All,NoneBias,6,<b>Have any</b> of the new songs been demoed?,0,100,29.83,
1566247870,1f21eb13b190d0e74df72f7f343eb83e,MultiSlider,26,0,EveryNot.All.NoneBias,EveryNot,All,NoneBias,6,<b>How many</b> of the new songs have been demoed?,0,100,62.83,
1566247870,1f21eb13b190d0e74df72f7f343eb83e,MultiSlider,26,0,EveryNot.All.NoneBias,EveryNot,All,NoneBias,6,<b>Have all</b> of the new songs been demoed?,0,100,37.83,9308
1566247870,1f21eb13b190d0e74df72f7f343eb83e,MultiSlider,49,0,EveryNot.Some.AllBias,EveryNot,Some,AllBias,14,Roy recently started a career as a professional gamer. A journalist interviewed him%2C and asked if he had already been invited to all of the five Major League Gaming tournaments.,0,100,-1,
1566247870,1f21eb13b190d0e74df72f7f343eb83e,MultiSlider,49,0,EveryNot.Some.AllBias,EveryNot,Some,AllBias,14,How relevant are the following questions for the story?,0,100,-1,
1566247870,1f21eb13b190d0e74df72f7f343eb83e,MultiSlider,49,0,EveryNot.Some.AllBias,EveryNot,Some,AllBias,14,<b>How many</b> of the Major League Gaming tournament has Roy been invited to?,0,100,83.5,
1566247870,1f21eb13b190d0e74df72f7f343eb83e,MultiSlider,49,0,EveryNot.Some.AllBias,EveryNot,Some,AllBias,14,Has Roy been invited to<b> all of </b>the Major League Gaming tournament?,0,100,71.83,
1566247870,1f21eb13b190d0e74df72f7f343eb83e,MultiSlider,49,0,EveryNot.Some.AllBias,EveryNot,Some,AllBias,14,Has Roy been invited to<b> all of </b>the Major League Gaming tournament?,0,100,62.17,
1566247870,1f21eb13b190d0e74df72f7f343eb83e,MultiSlider,49,0,EveryNot.Some.AllBias,EveryNot,Some,AllBias,14,Has Roy been invited to<b> any of </b>the Major League Gaming tournament?,0,100,96.17,15642
1566247870,1f21eb13b190d0e74df72f7f343eb83e,MultiSlider,36,0,EveryNot.Some.HowManyBias,EveryNot,Some,HowManyBias,10,The city council organized a spelling bee competition. As the competition began%2C the parents hoped that their kids could get as many answers correct as possible.,0,100,-1,
1566247870,1f21eb13b190d0e74df72f7f343eb83e,MultiSlider,36,0,EveryNot.Some.HowManyBias,EveryNot,Some,HowManyBias,10,How relevant are the following questions for the story?,0,100,-1,
1566247870,1f21eb13b190d0e74df72f7f343eb83e,MultiSlider,36,0,EveryNot.Some.HowManyBias,EveryNot,Some,HowManyBias,10,Did the kids answer <b> all of </b>the questions correctly?,0,100,42.5,
1566247870,1f21eb13b190d0e74df72f7f343eb83e,MultiSlider,36,0,EveryNot.Some.HowManyBias,EveryNot,Some,HowManyBias,10,Did the kids answer <b> any of </b>the questions correctly?,0,100,98.17,
1566247870,1f21eb13b190d0e74df72f7f343eb83e,MultiSlider,36,0,EveryNot.Some.HowManyBias,EveryNot,Some,HowManyBias,10,<b>How many</b> of the questions did the kids answer correctly?,0,100,78.83,9299
1566247870,1f21eb13b190d0e74df72f7f343eb83e,MultiSlider,17,0,EveryNot.All.NoneBias,EveryNot,All,NoneBias,3,Rachel is an industrious teaching assistant who has to grade student essays. After a week%2C her boss asks if she has already started grading the essays.,0,100,-1,
1566247870,1f21eb13b190d0e74df72f7f343eb83e,MultiSlider,17,0,EveryNot.All.NoneBias,EveryNot,All,NoneBias,3,How relevant are the following questions for the story?,0,100,-1,
1566247870,1f21eb13b190d0e74df72f7f343eb83e,MultiSlider,17,0,EveryNot.All.NoneBias,EveryNot,All,NoneBias,3,<b>Were any</b> of the student essays graded?,0,100,18.5,
1566247870,1f21eb13b190d0e74df72f7f343eb83e,MultiSlider,17,0,EveryNot.All.NoneBias,EveryNot,All,NoneBias,3,<b>How many</b> of the student essays were graded?,0,100,94.83,
1566247870,1f21eb13b190d0e74df72f7f343eb83e,MultiSlider,17,0,EveryNot.All.NoneBias,EveryNot,All,NoneBias,3,<b>Were all</b> of the student essays graded?,0,100,96.5,33752
1566247870,1f21eb13b190d0e74df72f7f343eb83e,MultiSlider,45,0,EveryNot.Some.HowManyBias,EveryNot,Some,HowManyBias,13,Lily inherited her mom's huge book collection. When her boyfriend visited%2C he wondered how much of this collection Lily had cataloged thus far.,0,100,-1,
1566247870,1f21eb13b190d0e74df72f7f343eb83e,MultiSlider,45,0,EveryNot.Some.HowManyBias,EveryNot,Some,HowManyBias,13,How relevant are the following questions for the story?,0,100,-1,
1566247870,1f21eb13b190d0e74df72f7f343eb83e,MultiSlider,45,0,EveryNot.Some.HowManyBias,EveryNot,Some,HowManyBias,13,<b>Have all</b> of the books been cataloged?,0,100,69.17,
