Time,MD5,Controller,Blah,Blah,condition,quantifier,prior,qudbias,item,sentence,startvalue,endvalue,rating,duplicate
1566402730,e49b8ad764deb4e9fa1674aeb8525ca3,MultiSlider,70,0,EveryNot.None.AllBias,EveryNot,None,AllBias,21, Julia failed<b> all of </b>the classes,0,100,9.17,NoMatch
1566402730,e49b8ad764deb4e9fa1674aeb8525ca3,MultiSlider,57,0,EveryNot.None.HowManyBias,EveryNot,None,HowManyBias,17,<b> Some but not all </b> of the cases will be solved,0,100,84.83,NoMatch
1566402730,e49b8ad764deb4e9fa1674aeb8525ca3,MultiSlider,57,0,EveryNot.None.HowManyBias,EveryNot,None,HowManyBias,17,<b> All </b> of the cases will be solved,0,100,3.83,NoMatch
1566402730,e49b8ad764deb4e9fa1674aeb8525ca3,MultiSlider,57,0,EveryNot.None.HowManyBias,EveryNot,None,HowManyBias,17,<b> None </b> of the cases will be solved,0,100,7.5,NoMatch
1566403319,50979eb8659198a5a56bfb9872dd3f8f,MultiSlider,53,0,EveryNot.Some.NoneBias,EveryNot,Some,NoneBias,15,<b> None </b> of Barney's submissions have been published,0,100,68.83,Match
1566403319,50979eb8659198a5a56bfb9872dd3f8f,MultiSlider,53,0,EveryNot.Some.NoneBias,EveryNot,Some,NoneBias,15,<b> None </b> of Barney's submissions have been published,0,100,92.83,Match
1566403319,50979eb8659198a5a56bfb9872dd3f8f,MultiSlider,53,0,EveryNot.Some.NoneBias,EveryNot,Some,NoneBias,15,<b> None </b> of Barney's submissions have been published,0,100,69.5,NoMatch
1566403319,50979eb8659198a5a56bfb9872dd3f8f,MultiSlider,53,0,EveryNot.Some.NoneBias,EveryNot,Some,NoneBias,15,<b> Some but not all </b> of Barney's submissions have been published,0,100,58.17,NoMatch
1566403319,50979eb8659198a5a56bfb9872dd3f8f,MultiSlider,53,0,EveryNot.Some.NoneBias,EveryNot,Some,NoneBias,15,<b> All </b> of Barney's submissions have been published,0,100,3.17,NoMatch
1566403319,50979eb8659198a5a56bfb9872dd3f8f,MultiSlider,44,0,EveryNot.Some.NoneBias,EveryNot,Some,NoneBias,12,Sue and Marc haven't visited<b> any of </b>the booths so far,0,100,19.83,NoMatch
1566403319,50979eb8659198a5a56bfb9872dd3f8f,MultiSlider,44,0,EveryNot.Some.NoneBias,EveryNot,Some,NoneBias,12,Sue and Marc have visited<b> all of </b>the booths so far,0,100,66.5,NoMatch
1566403319,50979eb8659198a5a56bfb9872dd3f8f,MultiSlider,80,0,EveryNot.None.NoneBias,EveryNot,None,NoneBias,24,<b> None </b> of the appointments will be cancelled,0,100,81.17,NoMatch
1566403319,50979eb8659198a5a56bfb9872dd3f8f,MultiSlider,80,0,EveryNot.None.NoneBias,EveryNot,None,NoneBias,24,<b> Some but not all </b> of the appointments will be cancelled,0,100,56.83,Match
1566403319,50979eb8659198a5a56bfb9872dd3f8f,MultiSlider,80,0,EveryNot.None.NoneBias,EveryNot,None,NoneBias,24,<b> Some but not all </b> of the appointments will be cancelled,0,100,13.5,NoMatch
1566403319,50979eb8659198a5a56bfb9872dd3f8f,MultiSlider,80,0,EveryNot.None.NoneBias,EveryNot,None,NoneBias,24,<b> All </b> of the appointments will be cancelled,0,100,6.83,NoMatch
1566403319,50979eb8659198a5a56bfb9872dd3f8f,MultiSlider,22,0,EveryNot.All.AllBias,EveryNot,All,AllBias,5,<b> Some but not all </b> of the boxes have been opened,0,100,4.83,NoMatch
1566403319,50979eb8659198a5a56bfb9872dd3f8f,MultiSlider,22,0,EveryNot.All.AllBias,EveryNot,All,AllBias,5,<b> All </b> of the boxes have been opened,0,100,99.17,NoMatch
1566403319,50979eb8659198a5a56bfb9872dd3f8f,MultiSlider,22,0,EveryNot.All.AllBias,EveryNot,All,AllBias,5,<b> None </b> of the boxes have been opened,0,100,0.83,NoMatch
1566403319,50979eb8659198a5a56bfb9872dd3f8f,MultiSlider,49,0,EveryNot.Some.AllBias,EveryNot,Some,AllBias,14, Roy has been invited to<b> some but not all of </b>the Major League Gaming tournaments,0,100,71.83,NoMatch
1566403319,50979eb8659198a5a56bfb9872dd3f8f,MultiSlider,49,0,EveryNot.Some.AllBias,EveryNot,Some,AllBias,14, Roy has been invited to<b> all of </b>the Major League Gaming tournaments,0,100,84.83,NoMatch
1566403319,50979eb8659198a5a56bfb9872dd3f8f,MultiSlider,49,0,EveryNot.Some.AllBias,EveryNot,Some,AllBias,14, Roy hasn't been invited to<b> any of </b>the Major League Gaming tournaments,0,100,1.17,NoMatch
1566403319,50979eb8659198a5a56bfb9872dd3f8f,MultiSlider,35,0,EveryNot.Some.NoneBias,EveryNot,Some,NoneBias,9,<b> None </b> of the students passed the exam,0,100,2.83,NoMatch
1566403319,50979eb8659198a5a56bfb9872dd3f8f,MultiSlider,35,0,EveryNot.Some.NoneBias,EveryNot,Some,NoneBias,9,<b> Some but not all </b> of the students passed the exam,0,100,88.5,NoMatch
1566403319,50979eb8659198a5a56bfb9872dd3f8f,MultiSlider,35,0,EveryNot.Some.NoneBias,EveryNot,Some,NoneBias,9,<b> All </b> of the students passed the exam,0,100,61.83,NoMatch
1566403319,50979eb8659198a5a56bfb9872dd3f8f,MultiSlider,26,0,EveryNot.All.NoneBias,EveryNot,All,NoneBias,6,<b> None </b> of the new songs have been demoed,0,100,38.17,NoMatch
1566403319,50979eb8659198a5a56bfb9872dd3f8f,MultiSlider,26,0,EveryNot.All.NoneBias,EveryNot,All,NoneBias,6,<b> Some but not all </b> of the new songs have been demoed,0,100,66.83,Match
1566403319,50979eb8659198a5a56bfb9872dd3f8f,MultiSlider,26,0,EveryNot.All.NoneBias,EveryNot,All,NoneBias,6,<b> Some but not all </b> of the new songs have been demoed,0,100,76.17,NoMatch
1566403319,50979eb8659198a5a56bfb9872dd3f8f,MultiSlider,26,0,EveryNot.All.NoneBias,EveryNot,All,NoneBias,6,<b> All </b> of the new songs have been demoed,0,100,59.17,NoMatch
1566403319,50979eb8659198a5a56bfb9872dd3f8f,MultiSlider,58,0,EveryNot.None.AllBias,EveryNot,None,AllBias,17,<b> Some but not all </b> of the cases will be solved,0,100,71.5,Match
1566403319,50979eb8659198a5a56bfb9872dd3f8f,MultiSlider,58,0,EveryNot.None.AllBias,EveryNot,None,AllBias,17,<b> Some but not all </b> of the cases will be solved,0,100,41.83,Match
1566403319,50979eb8659198a5a56bfb9872dd3f8f,MultiSlider,58,0,EveryNot.None.AllBias,EveryNot,None,AllBias,17,<b> Some but not all </b> of the cases will be solved,0,100,54.17,NoMatch
1566403319,50979eb8659198a5a56bfb9872dd3f8f,MultiSlider,58,0,EveryNot.None.AllBias,EveryNot,None,AllBias,17,<b> All </b> of the cases will be solved,0,100,0.5,NoMatch
1566403319,50979eb8659198a5a56bfb9872dd3f8f,MultiSlider,58,0,EveryNot.None.AllBias,EveryNot,None,AllBias,17,<b> None </b> of the cases will be solved,0,100,50,NoMatch
1566403319,50979eb8659198a5a56bfb9872dd3f8f,MultiSlider,36,0,EveryNot.Some.HowManyBias,EveryNot,Some,HowManyBias,10,The kids answered <b> all of </b>the questions correctly,0,100,1.83,NoMatch
1566403319,50979eb8659198a5a56bfb9872dd3f8f,MultiSlider,36,0,EveryNot.Some.HowManyBias,EveryNot,Some,HowManyBias,10,The kids didn't answer <b> any of </b>the questions correctly,0,100,2.5,NoMatch
1566403319,50979eb8659198a5a56bfb9872dd3f8f,MultiSlider,36,0,EveryNot.Some.HowManyBias,EveryNot,Some,HowManyBias,10,The kids answered <b> some but not all of </b>the questions correctly,0,100,76.5,NoMatch
1566403319,50979eb8659198a5a56bfb9872dd3f8f,MultiSlider,54,0,EveryNot.Some.HowManyBias,EveryNot,Some,HowManyBias,16,<b> All </b> of the employees will be fired,0,100,30.17,NoMatch
1566403319,50979eb8659198a5a56bfb9872dd3f8f,MultiSlider,54,0,EveryNot.Some.HowManyBias,EveryNot,Some,HowManyBias,16,<b> None </b> of the employees will be fired,0,100,3.17,NoMatch
1566403319,50979eb8659198a5a56bfb9872dd3f8f,MultiSlider,54,0,EveryNot.Some.HowManyBias,EveryNot,Some,HowManyBias,16,<b> Some but not all </b> of the employees will be fired,0,100,99.83,NoMatch
1566403319,50979eb8659198a5a56bfb9872dd3f8f,MultiSlider,63,0,EveryNot.None.HowManyBias,EveryNot,None,HowManyBias,19,<b> All </b> of the records were broken in the end,0,100,4.5,NoMatch
1566403319,50979eb8659198a5a56bfb9872dd3f8f,MultiSlider,63,0,EveryNot.None.HowManyBias,EveryNot,None,HowManyBias,19,<b> None </b> of the records were broken in the end,0,100,88.5,NoMatch
1566403319,50979eb8659198a5a56bfb9872dd3f8f,MultiSlider,63,0,EveryNot.None.HowManyBias,EveryNot,None,HowManyBias,19,<b> Some but not all </b> of the records were broken in the end,0,100,20.5,NoMatch
1566403319,50979eb8659198a5a56bfb9872dd3f8f,MultiSlider,40,0,EveryNot.Some.AllBias,EveryNot,Some,AllBias,11,<b> Some but not all </b> of the sales were closed in the end,0,100,66.5,NoMatch
1566403319,50979eb8659198a5a56bfb9872dd3f8f,MultiSlider,40,0,EveryNot.Some.AllBias,EveryNot,Some,AllBias,11,<b> All </b> of the sales were closed in the end,0,100,16.5,NoMatch
1566403319,50979eb8659198a5a56bfb9872dd3f8f,MultiSlider,40,0,EveryNot.Some.AllBias,EveryNot,Some,AllBias,11,<b> None </b> of the sales were closed in the end,0,100,14.17,NoMatch
1566403319,50979eb8659198a5a56bfb9872dd3f8f,MultiSlider,72,0,EveryNot.None.HowManyBias,EveryNot,None,HowManyBias,22,<b> All </b> of the investments paid off,0,100,6.83,NoMatch
1566403319,50979eb8659198a5a56bfb9872dd3f8f,MultiSlider,72,0,EveryNot.None.HowManyBias,EveryNot,None,HowManyBias,22,<b> None </b> of the investments paid off,0,100,91.5,NoMatch
1566403319,50979eb8659198a5a56bfb9872dd3f8f,MultiSlider,72,0,EveryNot.None.HowManyBias,EveryNot,None,HowManyBias,22,<b> Some but not all </b> of the investments paid off,0,100,25.5,NoMatch
1566403319,50979eb8659198a5a56bfb9872dd3f8f,MultiSlider,27,0,EveryNot.All.HowManyBias,EveryNot,All,HowManyBias,7,<b> All </b> of the infants have been changed,0,100,98.5,NoMatch
1566403319,50979eb8659198a5a56bfb9872dd3f8f,MultiSlider,27,0,EveryNot.All.HowManyBias,EveryNot,All,HowManyBias,7,<b> None </b> of the infants have been changed,0,100,1.17,NoMatch
1566403319,50979eb8659198a5a56bfb9872dd3f8f,MultiSlider,27,0,EveryNot.All.HowManyBias,EveryNot,All,HowManyBias,7,<b> Some but not all </b> of the infants have been changed,0,100,50,NoMatch
1566403319,50979eb8659198a5a56bfb9872dd3f8f,MultiSlider,67,0,EveryNot.None.AllBias,EveryNot,None,AllBias,20, She won<b> some but not all of </b>the medals,0,100,27.83,NoMatch
1566403319,50979eb8659198a5a56bfb9872dd3f8f,MultiSlider,67,0,EveryNot.None.AllBias,EveryNot,None,AllBias,20, She won<b> all of </b>the medals,0,100,3.17,NoMatch
1566403319,50979eb8659198a5a56bfb9872dd3f8f,MultiSlider,67,0,EveryNot.None.AllBias,EveryNot,None,AllBias,20, She didn't win<b> any of </b>the medals,0,100,87.5,NoMatch
1566403319,50979eb8659198a5a56bfb9872dd3f8f,MultiSlider,62,0,EveryNot.None.NoneBias,EveryNot,None,NoneBias,18,<b> None </b> of the sheep will be sold,0,100,67.83,NoMatch
1566403319,50979eb8659198a5a56bfb9872dd3f8f,MultiSlider,62,0,EveryNot.None.NoneBias,EveryNot,None,NoneBias,18,<b> Some but not all </b> of the sheep will be sold,0,100,14.83,NoMatch
1566403319,50979eb8659198a5a56bfb9872dd3f8f,MultiSlider,62,0,EveryNot.None.NoneBias,EveryNot,None,NoneBias,18,<b> All </b> of the sheep will be sold,0,100,0.17,NoMatch
1566403319,50979eb8659198a5a56bfb9872dd3f8f,MultiSlider,45,0,EveryNot.Some.HowManyBias,EveryNot,Some,HowManyBias,13,<b> All </b> of the books have been cataloged,0,100,43.17,NoMatch
1566403319,50979eb8659198a5a56bfb9872dd3f8f,MultiSlider,45,0,EveryNot.Some.HowManyBias,EveryNot,Some,HowManyBias,13,<b> Some but not all </b> of the books have been cataloged,0,100,58.17,NoMatch
1566403319,50979eb8659198a5a56bfb9872dd3f8f,MultiSlider,17,0,EveryNot.All.NoneBias,EveryNot,All,NoneBias,3,<b> None </b> of the student essays were graded,0,100,0.5,NoMatch
1566403319,50979eb8659198a5a56bfb9872dd3f8f,MultiSlider,17,0,EveryNot.All.NoneBias,EveryNot,All,NoneBias,3,<b> Some but not all </b> of the student essays were graded,0,100,83.17,NoMatch
1566403319,50979eb8659198a5a56bfb9872dd3f8f,MultiSlider,17,0,EveryNot.All.NoneBias,EveryNot,All,NoneBias,3,<b> All </b> of the student essays were graded,0,100,86.17,NoMatch
1566403319,50979eb8659198a5a56bfb9872dd3f8f,MultiSlider,31,0,EveryNot.All.AllBias,EveryNot,All,AllBias,8,<b> Some but not all </b> of the guests were dressed properly,0,100,85.17,Match
1566403319,50979eb8659198a5a56bfb9872dd3f8f,MultiSlider,31,0,EveryNot.All.AllBias,EveryNot,All,AllBias,8,<b> Some but not all </b> of the guests were dressed properly,0,100,76.17,NoMatch
1566403319,50979eb8659198a5a56bfb9872dd3f8f,MultiSlider,31,0,EveryNot.All.AllBias,EveryNot,All,AllBias,8,<b> All </b> of the guests were dressed properly,0,100,82.17,NoMatch
1566403319,50979eb8659198a5a56bfb9872dd3f8f,MultiSlider,31,0,EveryNot.All.AllBias,EveryNot,All,AllBias,8,<b> None </b> of the guests were dressed properly,0,100,18.5,NoMatch
1566403319,50979eb8659198a5a56bfb9872dd3f8f,MultiSlider,9,0,EveryNot.All.HowManyBias,EveryNot,All,HowManyBias,1,<b> All </b> of the kindergartners got on the bus,0,100,98.5,NoMatch
1566403319,50979eb8659198a5a56bfb9872dd3f8f,MultiSlider,9,0,EveryNot.All.HowManyBias,EveryNot,All,HowManyBias,1,<b> None </b> of the kindergartners got on the bus,0,100,0,NoMatch
1566403319,50979eb8659198a5a56bfb9872dd3f8f,MultiSlider,9,0,EveryNot.All.HowManyBias,EveryNot,All,HowManyBias,1,<b> Some but not all </b> of the kindergartners got on the bus,0,100,50,NoMatch
1566403319,50979eb8659198a5a56bfb9872dd3f8f,MultiSlider,13,0,EveryNot.All.AllBias,EveryNot,All,AllBias,2,<b> Some but not all </b> of the six deer survived,0,100,79.83,Match
1566403319,50979eb8659198a5a56bfb9872dd3f8f,MultiSlider,13,0,EveryNot.All.AllBias,EveryNot,All,AllBias,2,<b> Some but not all </b> of the six deer survived,0,100,71.5,NoMatch
1566403319,50979eb8659198a5a56bfb9872dd3f8f,MultiSlider,13,0,EveryNot.All.AllBias,EveryNot,All,AllBias,2,<b> All </b> of the six deer survived,0,100,36.83,NoMatch
1566403319,50979eb8659198a5a56bfb9872dd3f8f,MultiSlider,13,0,EveryNot.All.AllBias,EveryNot,All,AllBias,2,<b> None </b> of the six deer survived,0,100,5.5,NoMatch
1566403319,50979eb8659198a5a56bfb9872dd3f8f,MultiSlider,18,0,EveryNot.All.HowManyBias,EveryNot,All,HowManyBias,4,<b> All </b> of the wedding invitations have been written,0,100,58.83,NoMatch
1566403319,50979eb8659198a5a56bfb9872dd3f8f,MultiSlider,18,0,EveryNot.All.HowManyBias,EveryNot,All,HowManyBias,4,<b> None </b> of the wedding invitations have been written,0,100,35.83,NoMatch
1566403319,50979eb8659198a5a56bfb9872dd3f8f,MultiSlider,18,0,EveryNot.All.HowManyBias,EveryNot,All,HowManyBias,4,<b> Some but not all </b> of the wedding invitations have been written,0,100,75.17,NoMatch
1566403319,50979eb8659198a5a56bfb9872dd3f8f,MultiSlider,71,0,EveryNot.None.NoneBias,EveryNot,None,NoneBias,21, Julia didn't fail<b> any of </b>the classes,0,100,99.17,NoMatch
1566403319,50979eb8659198a5a56bfb9872dd3f8f,MultiSlider,71,0,EveryNot.None.NoneBias,EveryNot,None,NoneBias,21, Julia failed<b> some but not all of </b>the classes,0,100,2.83,NoMatch
1566403319,50979eb8659198a5a56bfb9872dd3f8f,MultiSlider,71,0,EveryNot.None.NoneBias,EveryNot,None,NoneBias,21, Julia failed<b> all of </b>the classes,0,100,4.17,NoMatch
1566403319,50979eb8659198a5a56bfb9872dd3f8f,MultiSlider,76,0,EveryNot.None.AllBias,EveryNot,None,AllBias,23,<b> Some but not all </b> of the operations were successful,0,100,73.17,NoMatch
1566403319,50979eb8659198a5a56bfb9872dd3f8f,MultiSlider,76,0,EveryNot.None.AllBias,EveryNot,None,AllBias,23,<b> All </b> of the operations were successful,0,100,96.83,NoMatch
1566403319,50979eb8659198a5a56bfb9872dd3f8f,MultiSlider,76,0,EveryNot.None.AllBias,EveryNot,None,AllBias,23,<b> None </b> of the operations were successful,0,100,0.83,NoMatch
1566403530,f46c70b2651c7536e49796101067883c,MultiSlider,31,0,EveryNot.All.AllBias,EveryNot,All,AllBias,8,<b> Some but not all </b> of the guests were dressed properly,0,100,74.5,NoMatch
1566403530,f46c70b2651c7536e49796101067883c,MultiSlider,31,0,EveryNot.All.AllBias,EveryNot,All,AllBias,8,<b> All </b> of the guests were dressed properly,0,100,41.17,Match
1566403530,f46c70b2651c7536e49796101067883c,MultiSlider,31,0,EveryNot.All.AllBias,EveryNot,All,AllBias,8,<b> All </b> of the guests were dressed properly,0,100,55.17,Match
1566403530,f46c70b2651c7536e49796101067883c,MultiSlider,31,0,EveryNot.All.AllBias,EveryNot,All,AllBias,8,<b> All </b> of the guests were dressed properly,0,100,47.5,Match
1566403530,f46c70b2651c7536e49796101067883c,MultiSlider,31,0,EveryNot.All.AllBias,EveryNot,All,AllBias,8,<b> All </b> of the guests were dressed properly,0,100,56.17,NoMatch
1566403530,f46c70b2651c7536e49796101067883c,MultiSlider,31,0,EveryNot.All.AllBias,EveryNot,All,AllBias,8,<b> None </b> of the guests were dressed properly,0,100,12.83,NoMatch
1566403530,f46c70b2651c7536e49796101067883c,MultiSlider,67,0,EveryNot.None.AllBias,EveryNot,None,AllBias,20, She won<b> some but not all of </b>the medals,0,100,38.83,Match
1566403530,f46c70b2651c7536e49796101067883c,MultiSlider,67,0,EveryNot.None.AllBias,EveryNot,None,AllBias,20, She won<b> some but not all of </b>the medals,0,100,52.83,NoMatch
1566403530,f46c70b2651c7536e49796101067883c,MultiSlider,67,0,EveryNot.None.AllBias,EveryNot,None,AllBias,20, She won<b> all of </b>the medals,0,100,2.17,NoMatch
1566403530,f46c70b2651c7536e49796101067883c,MultiSlider,67,0,EveryNot.None.AllBias,EveryNot,None,AllBias,20, She didn't win<b> any of </b>the medals,0,100,88.5,NoMatch
1566403530,f46c70b2651c7536e49796101067883c,MultiSlider,54,0,EveryNot.Some.HowManyBias,EveryNot,Some,HowManyBias,16,<b> All </b> of the employees will be fired,0,100,13.5,NoMatch
1566403530,f46c70b2651c7536e49796101067883c,MultiSlider,54,0,EveryNot.Some.HowManyBias,EveryNot,Some,HowManyBias,16,<b> None </b> of the employees will be fired,0,100,3.5,Match
1566403530,f46c70b2651c7536e49796101067883c,MultiSlider,54,0,EveryNot.Some.HowManyBias,EveryNot,Some,HowManyBias,16,<b> None </b> of the employees will be fired,0,100,13.83,Match
1566403530,f46c70b2651c7536e49796101067883c,MultiSlider,54,0,EveryNot.Some.HowManyBias,EveryNot,Some,HowManyBias,16,<b> None </b> of the employees will be fired,0,100,7.17,NoMatch
1566403530,f46c70b2651c7536e49796101067883c,MultiSlider,54,0,EveryNot.Some.HowManyBias,EveryNot,Some,HowManyBias,16,<b> Some but not all </b> of the employees will be fired,0,100,86.17,NoMatch
1566403530,f46c70b2651c7536e49796101067883c,MultiSlider,26,0,EveryNot.All.NoneBias,EveryNot,All,NoneBias,6,<b> None </b> of the new songs have been demoed,0,100,32.83,NoMatch
1566403530,f46c70b2651c7536e49796101067883c,MultiSlider,26,0,EveryNot.All.NoneBias,EveryNot,All,NoneBias,6,<b> All </b> of the new songs have been demoed,0,100,68.5,NoMatch
1566403530,f46c70b2651c7536e49796101067883c,MultiSlider,71,0,EveryNot.None.NoneBias,EveryNot,None,NoneBias,21, Julia didn't fail<b> any of </b>the classes,0,100,75.17,Match
1566403530,f46c70b2651c7536e49796101067883c,MultiSlider,71,0,EveryNot.None.NoneBias,EveryNot,None,NoneBias,21, Julia didn't fail<b> any of </b>the classes,0,100,86.83,NoMatch
1566403530,f46c70b2651c7536e49796101067883c,MultiSlider,71,0,EveryNot.None.NoneBias,EveryNot,None,NoneBias,21, Julia failed<b> some but not all of </b>the classes,0,100,6.5,NoMatch
1566403530,f46c70b2651c7536e49796101067883c,MultiSlider,71,0,EveryNot.None.NoneBias,EveryNot,None,NoneBias,21, Julia failed<b> all of </b>the classes,0,100,4.17,NoMatch
1566403530,f46c70b2651c7536e49796101067883c,MultiSlider,76,0,EveryNot.None.AllBias,EveryNot,None,AllBias,23,<b> Some but not all </b> of the operations were successful,0,100,64.5,Match
1566403530,f46c70b2651c7536e49796101067883c,MultiSlider,76,0,EveryNot.None.AllBias,EveryNot,None,AllBias,23,<b> Some but not all </b> of the operations were successful,0,100,57.83,NoMatch
1566403530,f46c70b2651c7536e49796101067883c,MultiSlider,76,0,EveryNot.None.AllBias,EveryNot,None,AllBias,23,<b> All </b> of the operations were successful,0,100,67.83,Match
1566403530,f46c70b2651c7536e49796101067883c,MultiSlider,76,0,EveryNot.None.AllBias,EveryNot,None,AllBias,23,<b> All </b> of the operations were successful,0,100,79.5,NoMatch
1566403530,f46c70b2651c7536e49796101067883c,MultiSlider,76,0,EveryNot.None.AllBias,EveryNot,None,AllBias,23,<b> None </b> of the operations were successful,0,100,6.5,NoMatch
1566403530,f46c70b2651c7536e49796101067883c,MultiSlider,27,0,EveryNot.All.HowManyBias,EveryNot,All,HowManyBias,7,<b> All </b> of the infants have been changed,0,100,94.5,NoMatch
1566403530,f46c70b2651c7536e49796101067883c,MultiSlider,27,0,EveryNot.All.HowManyBias,EveryNot,All,HowManyBias,7,<b> None </b> of the infants have been changed,0,100,1.5,NoMatch
1566403530,f46c70b2651c7536e49796101067883c,MultiSlider,27,0,EveryNot.All.HowManyBias,EveryNot,All,HowManyBias,7,<b> Some but not all </b> of the infants have been changed,0,100,0.5,NoMatch
1566403530,f46c70b2651c7536e49796101067883c,MultiSlider,49,0,EveryNot.Some.AllBias,EveryNot,Some,AllBias,14, Roy has been invited to<b> some but not all of </b>the Major League Gaming tournaments,0,100,77.83,NoMatch
1566403530,f46c70b2651c7536e49796101067883c,MultiSlider,49,0,EveryNot.Some.AllBias,EveryNot,Some,AllBias,14, Roy has been invited to<b> all of </b>the Major League Gaming tournaments,0,100,21.5,NoMatch
1566403530,f46c70b2651c7536e49796101067883c,MultiSlider,49,0,EveryNot.Some.AllBias,EveryNot,Some,AllBias,14, Roy hasn't been invited to<b> any of </b>the Major League Gaming tournaments,0,100,17.17,NoMatch
1566403530,f46c70b2651c7536e49796101067883c,MultiSlider,80,0,EveryNot.None.NoneBias,EveryNot,None,NoneBias,24,<b> None </b> of the appointments will be cancelled,0,100,32.5,Match
1566403530,f46c70b2651c7536e49796101067883c,MultiSlider,80,0,EveryNot.None.NoneBias,EveryNot,None,NoneBias,24,<b> None </b> of the appointments will be cancelled,0,100,25.17,Match
1566403530,f46c70b2651c7536e49796101067883c,MultiSlider,80,0,EveryNot.None.NoneBias,EveryNot,None,NoneBias,24,<b> None </b> of the appointments will be cancelled,0,100,33.83,Match
1566403530,f46c70b2651c7536e49796101067883c,MultiSlider,80,0,EveryNot.None.NoneBias,EveryNot,None,NoneBias,24,<b> None </b> of the appointments will be cancelled,0,100,43.5,NoMatch
1566403530,f46c70b2651c7536e49796101067883c,MultiSlider,80,0,EveryNot.None.NoneBias,EveryNot,None,NoneBias,24,<b> Some but not all </b> of the appointments will be cancelled,0,100,61.83,NoMatch
1566403530,f46c70b2651c7536e49796101067883c,MultiSlider,80,0,EveryNot.None.NoneBias,EveryNot,None,NoneBias,24,<b> All </b> of the appointments will be cancelled,0,100,18.5,NoMatch
1566403530,f46c70b2651c7536e49796101067883c,MultiSlider,13,0,EveryNot.All.AllBias,EveryNot,All,AllBias,2,<b> Some but not all </b> of the six deer survived,0,100,78.83,NoMatch
1566403530,f46c70b2651c7536e49796101067883c,MultiSlider,13,0,EveryNot.All.AllBias,EveryNot,All,AllBias,2,<b> All </b> of the six deer survived,0,100,13.5,NoMatch
1566403530,f46c70b2651c7536e49796101067883c,MultiSlider,13,0,EveryNot.All.AllBias,EveryNot,All,AllBias,2,<b> None </b> of the six deer survived,0,100,12.5,NoMatch
1566403530,f46c70b2651c7536e49796101067883c,MultiSlider,17,0,EveryNot.All.NoneBias,EveryNot,All,NoneBias,3,<b> None </b> of the student essays were graded,0,100,11.5,NoMatch
1566403530,f46c70b2651c7536e49796101067883c,MultiSlider,17,0,EveryNot.All.NoneBias,EveryNot,All,NoneBias,3,<b> Some but not all </b> of the student essays were graded,0,100,76.5,NoMatch
1566403530,f46c70b2651c7536e49796101067883c,MultiSlider,17,0,EveryNot.All.NoneBias,EveryNot,All,NoneBias,3,<b> All </b> of the student essays were graded,0,100,61.5,NoMatch
1566403530,f46c70b2651c7536e49796101067883c,MultiSlider,53,0,EveryNot.Some.NoneBias,EveryNot,Some,NoneBias,15,<b> None </b> of Barney's submissions have been published,0,100,38.17,NoMatch
1566403530,f46c70b2651c7536e49796101067883c,MultiSlider,53,0,EveryNot.Some.NoneBias,EveryNot,Some,NoneBias,15,<b> Some but not all </b> of Barney's submissions have been published,0,100,74.17,Match
1566403530,f46c70b2651c7536e49796101067883c,MultiSlider,53,0,EveryNot.Some.NoneBias,EveryNot,Some,NoneBias,15,<b> Some but not all </b> of Barney's submissions have been published,0,100,66.17,NoMatch
1566403530,f46c70b2651c7536e49796101067883c,MultiSlider,53,0,EveryNot.Some.NoneBias,EveryNot,Some,NoneBias,15,<b> All </b> of Barney's submissions have been published,0,100,13.83,NoMatch
1566403530,f46c70b2651c7536e49796101067883c,MultiSlider,72,0,EveryNot.None.HowManyBias,EveryNot,None,HowManyBias,22,<b> All </b> of the investments paid off,0,100,2.83,NoMatch
1566403530,f46c70b2651c7536e49796101067883c,MultiSlider,72,0,EveryNot.None.HowManyBias,EveryNot,None,HowManyBias,22,<b> None </b> of the investments paid off,0,100,83.5,NoMatch
1566403530,f46c70b2651c7536e49796101067883c,MultiSlider,72,0,EveryNot.None.HowManyBias,EveryNot,None,HowManyBias,22,<b> Some but not all </b> of the investments paid off,0,100,42.5,NoMatch
1566403530,f46c70b2651c7536e49796101067883c,MultiSlider,45,0,EveryNot.Some.HowManyBias,EveryNot,Some,HowManyBias,13,<b> All </b> of the books have been cataloged,0,100,14.5,NoMatch
1566403530,f46c70b2651c7536e49796101067883c,MultiSlider,45,0,EveryNot.Some.HowManyBias,EveryNot,Some,HowManyBias,13,<b> None </b> of the books have been cataloged,0,100,42.17,NoMatch
1566403530,f46c70b2651c7536e49796101067883c,MultiSlider,45,0,EveryNot.Some.HowManyBias,EveryNot,Some,HowManyBias,13,<b> Some but not all </b> of the books have been cataloged,0,100,75.17,NoMatch
1566403530,f46c70b2651c7536e49796101067883c,MultiSlider,9,0,EveryNot.All.HowManyBias,EveryNot,All,HowManyBias,1,<b> All </b> of the kindergartners got on the bus,0,100,81.83,Match
1566403530,f46c70b2651c7536e49796101067883c,MultiSlider,9,0,EveryNot.All.HowManyBias,EveryNot,All,HowManyBias,1,<b> All </b> of the kindergartners got on the bus,0,100,88.5,NoMatch
1566403530,f46c70b2651c7536e49796101067883c,MultiSlider,9,0,EveryNot.All.HowManyBias,EveryNot,All,HowManyBias,1,<b> None </b> of the kindergartners got on the bus,0,100,2.83,NoMatch
